Municipio,Ene-Mar 2013,Abr-Jun 2013,Jul-Sep 2013,Oct-Dic 2013,Ene-Mar 2014,Abr-Jun 2014,Jul-Sep 2014,Oct-Dic 2014,Ene-Mar 2015,Abr-Jun 2015,Jul-Sep 2015,Oct-Dic 2015,Ene-Mar 2016,Abr-Jun 2016,Jul-Sep 2016,Oct-Dic 2016,Ene-Mar 2017,Abr-Jun 2017,Jul-Sep 2017,Oct-Dic 2017,Ene-Mar 2018,Abr-Jun 2018,Jul-Sep 2018,Oct-Dic 2018,Ene-Mar 2019,Abr-Jun 2019,Jul-Sep 2019,Oct-Dic 2019,Ene-Mar 2020,Abr-Jun 2020,Jul-Sep 2020,Oct-Dic 2020,Ene-Mar 2021,Abr-Jun 2021,Jul-Sep 2021,Oct-Dic 2021,Ene-Mar 2022,Abr-Jun 2022,Jul-Sep 2022,Oct-Dic 2022,Ene-Mar 2023,Abr-Jun 2023,Jul-Sep 2023,Oct-Dic 2023,Ene-Mar 2024,Abr-Jun 2024
  ⚬ Monclova,5.547795,8.651912,7.042327,5.776144,5.668968,6.22357,8.330456,7.113929,6.449249,8.17745,7.558006,7.471115,7.73974,8.373423,8.597624,9.323276,9.679527,10.728481,10.535694,12.614796,11.223601,13.122537,13.375116,15.253517,11.738763,13.761179,14.27368,14.130714,13.703016,13.985209,14.994532,15.685797,15.635163,18.315302,19.606178,20.239448,18.144018,21.438079,22.381106,23.818951,21.351937,22.878915,23.824264,21.166908,18.137794,20.670775
  ⚬ Morelos,0.108635,0.176048,0.147093,0.143251,0.122049,0.16954,0.176155,0.136829,0.158709,0.155296,0.13016,0.126938,0.123654,0.14853,0.133466,0.141046,0.114801,0.098406,0.099571,0.119572,0.079921,0.101449,0.086001,0.083545,0.079753,0.094519,0.109484,0.115636,0.108063,0.075051,0.127403,0.138141,0.141882,0.161746,0.226783,0.222573,0.227512,0.221836,0.135984,0.13796,0.131271,0.125342,0.120344,0.096505,0.087282,0.105662
  ⚬ Múzquiz,3.590826,3.611188,3.691644,3.440694,3.608449,4.219804,5.441767,4.543546,4.663551,5.429984,4.861104,4.675709,5.147892,5.728764,5.777373,5.88618,6.572817,7.41415,7.461721,8.747718,8.099782,8.769861,8.160576,8.205161,8.349634,9.530107,9.64622,9.020331,9.519005,10.634748,9.432624,9.767354,9.518835,11.690311,12.387498,12.056143,11.567961,13.87908,13.175336,13.713627,12.093055,12.714966,13.081869,11.688943,9.771899,11.162828
  ⚬ Nadadores,0,0,0,0,0,0,0,0,0,0,0,0,0.001601,0.00065,0.004259,0.00554,0.005024,0.001093,0,0,0,0,0.008214,0.005667,0.003453,0.008945,0.019724,0.013558,0.014583,0.032265,0.028909,0.032712,0.030775,0.043027,0.050386,0.050948,0.047256,0.059971,0.034522,0.0316,0.021819,0.022122,0.027383,0.019051,0.01624,0.028247
  ⚬ Nava,0.786273,0.814992,0.772548,0.68457,0.784008,0.826986,1.082647,0.924292,0.899859,1.080988,1.052178,0.997868,1.031012,1.149682,1.23629,1.265282,1.120785,1.363931,1.473088,1.737167,2.03466,2.098775,1.916818,2.075753,1.964727,2.526167,2.836454,2.621958,3.117515,4.580048,3.806099,3.038394,3.66821,4.540898,4.652832,4.915235,4.434857,5.439565,6.222475,6.190148,4.537156,4.568394,4.867302,4.447991,3.668953,4.29233
  ⚬ Ocampo,0.089271,0.101853,0.082309,0.074609,0.080221,0.098241,0.147611,0.124459,0.102237,0.121739,0.107584,0.100974,0.121531,0.111556,0.120482,0.126778,0.12637,0.152651,0.165255,0.186343,0.168517,0.196921,0.155574,0.155867,0.133663,0.14751,0.156755,0.131111,0.137097,0.162271,0.173406,0.150192,0.167762,0.186816,0.196694,0.182894,0.176032,0.195768,0.157619,0.169044,0.193809,0.150772,0.145962,0.094731,0.08821,0.099951
  ⚬ Parras,0.394087,0.533657,0.499607,0.413714,0.420644,0.45171,0.550985,0.47262,0.434536,0.479419,0.436149,0.490958,0.508366,0.500955,0.568281,0.516906,0.497899,0.58792,0.82586,0.631384,0.52032,0.618222,0.687823,0.615662,0.547949,0.649625,0.678419,0.696733,0.670337,0.710329,0.779834,0.838085,0.825096,1.009241,1.068799,0.996296,0.806154,1.191096,1.273115,1.121903,0.88737,1.073385,1.163636,0.906063,0.754861,0.669011
  ⚬ Piedras Negras,9.112793,10.61259,10.444396,9.028168,11.296311,13.418114,13.892062,10.430034,10.184433,12.388997,10.459031,8.928784,8.309632,10.845743,9.822562,9.359837,8.217294,9.004327,9.71131,11.519302,10.993698,11.755837,11.434433,11.168238,11.479316,13.908144,13.82765,13.137771,13.932049,16.456463,17.880802,18.555664,21.84749,27.271183,27.187108,23.718186,22.853991,27.20451,27.185174,29.133735,25.832348,24.834135,22.433751,19.534589,16.92067,18.920208
  ⚬ Progreso,0,0.000491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383,0.000949,0.004471,0.003847,0.013567,0.013605,0.03088,0.022521,0.021886,0.026185,0.03702,0.022789,0.031448,0.033584,0.043805,0.055455,0.067243,0,0,0,0.001384,0,0,0,0.008079
  ⚬ Ramos Arizpe,0.671078,0.742502,0.794578,0.74797,0.812608,0.932418,1.227903,1.002903,0.977019,1.091662,1.0391,1.118048,1.03119,1.060261,1.076618,1.058848,1.1411,1.194663,1.591915,1.487245,1.460189,1.574482,1.550243,1.647937,1.584493,1.901952,1.991818,1.899183,1.786844,1.835291,2.634928,2.105979,2.054194,2.510684,2.593483,2.698873,2.359854,2.789944,2.88137,3.340332,2.78394,2.959446,3.214682,3.158478,2.897001,3.184065
  ⚬ Sabinas,3.365878,3.750526,3.611654,3.63965,3.469288,3.960433,5.095668,4.358041,3.92894,5.116688,4.606388,4.64004,4.583224,5.268228,5.596947,5.972084,6.480641,6.995336,7.200592,8.0061,7.0333,7.178273,6.903336,6.673188,6.452539,7.561563,7.680104,7.234134,7.387153,8.655392,6.523545,7.660445,7.295125,9.536368,9.640204,9.887658,8.826714,10.179835,10.717556,10.766639,9.944772,10.719104,11.096056,10.367102,8.765846,9.921328
  ⚬ Sacramento,0.016853,0.027474,0.020619,0.018744,0.022793,0.015691,0.022391,0.018967,0.013892,0.020097,0.015987,0.024388,0.022756,0.022428,0.016529,0.017287,0.024915,0.024481,0.033838,0.022806,0.023224,0.028827,0.032111,0.143631,0.023867,0.035623,0.02754,0.026915,0.018789,0.02239,0.032337,0.030496,0.016341,0.039657,0.040364,0.019028,0.023311,0.02948,0.028394,0.012292,0.015709,0.013585,0.016307,0.012399,0.012474,0.012112
  ⚬ Saltillo,7.854813,9.472297,9.372252,8.584732,8.59111,9.845217,13.869125,11.472424,10.457249,12.2326,11.316115,10.779545,10.408819,11.549396,12.105904,12.067189,12.075907,13.976112,15.030232,17.594709,15.253196,17.244449,17.774688,17.1299,15.374647,19.009915,20.934951,19.019519,18.099464,20.059482,23.799125,21.544461,20.600655,24.687105,27.110997,26.624705,22.663027,28.25767,32.117958,33.296411,27.700361,28.856644,31.638319,28.155841,24.80691,29.46973
  ⚬ San Buenaventura,0.894631,0.925311,0.900215,0.803324,0.886423,1.136729,1.611589,1.327857,1.302391,1.643833,1.400027,1.408185,1.520544,1.8057,2.013084,2.061618,2.133554,2.358105,2.785304,2.844247,2.628535,2.955049,2.893172,2.762515,2.84472,3.18575,3.440223,3.341334,3.416933,3.97337,3.933507,3.90078,3.791417,4.652016,4.805565,4.89075,4.257687,5.153674,5.423342,5.682207,5.171552,5.512232,5.826606,5.21222,4.442959,5.180997
  ⚬ San Juan de Sabinas,1.518248,1.730735,2.046385,2.003624,2.064215,2.225514,3.04037,2.490395,2.108246,3.108572,2.739167,2.784714,2.716441,2.898762,2.549862,2.542367,2.513685,2.64014,2.809921,3.489491,3.293327,4.053727,4.003272,3.891973,3.716694,4.15474,4.299724,4.201118,4.157013,5.094319,6.04252,5.166189,5.320117,6.782717,6.480206,6.129865,5.457062,6.365415,6.570915,6.722647,5.444388,5.971189,6.49778,6.714087,4.900331,5.727006
  ⚬ San Pedro,2.747338,3.706508,4.341714,3.65546,3.501159,4.06972,6.055756,4.658788,3.773574,5.531711,5.282554,4.521445,4.356668,5.145632,5.513929,5.145645,4.680653,5.877691,6.169648,6.733121,5.852994,7.239654,7.119462,6.737346,5.983112,8.310132,8.319502,7.566851,6.44543,8.071953,7.630524,7.142152,7.19143,10.032564,10.694779,11.005498,8.961094,12.135967,12.67703,13.43778,9.546566,11.408249,11.590197,10.205533,8.506129,11.26959
  ⚬ Sierra Mojada,0.076821,0.116323,0.131096,0.099436,0.092518,0.105252,0.161695,0.147102,0.115936,0.154623,0.148023,0.137271,0.097059,0.135135,0.136873,0.176146,0.151266,0.164557,0.161492,0.174568,0.150513,0.186956,0.14535,0.198367,0.176342,0.222076,0.256801,0.216335,0.224892,0.228757,0.20125,0.166194,0.17772,0.188461,0.183382,0.158846,0.124316,0.195552,0.159484,0.145207,0.134301,0.152273,0.120174,0.092295,0.060616,0.080743
  ⚬ Torreón,22.844065,24.973734,22.194385,22.035719,21.084417,25.168543,32.97951,28.616995,26.055852,31.054182,27.622771,25.944669,24.872089,27.95446,28.773517,30.98895,29.320168,34.480236,35.488639,42.732704,35.477733,40.512948,39.56128,40.919667,35.277343,42.34339,43.63566,42.837604,39.11089,43.011032,46.175389,44.315522,42.868113,54.052744,58.089992,61.716232,52.973363,62.931038,67.340011,74.678906,64.377584,70.049816,73.97603,69.378559,56.876824,68.282932
  ⚬ Viesca,0.201937,0.315007,0.222709,0.188695,0.200822,0.298236,0.36917,0.263711,0.284505,0.387448,0.280718,0.238434,0.268315,0.39861,0.288133,0.20715,0.243914,0.41141,0.263113,0.211668,0.30768,0.388351,0.321075,0.324439,0.222502,0.354955,0.309613,0.381398,0.384087,0.696903,0.377451,0.354651,0.422289,0.734587,0.242717,0.476742,0.529685,0.836692,0.365901,0.440396,0.345778,0.455025,0.341978,0.326244,0.246079,0.474852
  ⚬ Villa Unión,0.000156,0.002613,0,0.00001,0.000013,0.000056,0.001389,0.003007,0.003152,0.003591,0.000668,0.000049,0.000947,0.00066,0.001117,0.001087,0.002034,0,0.000108,0.000587,0.000849,0.00059,0.004042,0.003978,0.004469,0.011,0.010726,0.030547,0.026618,0.043656,0.053516,0.11471,0.077019,0.146553,0.171225,0.202344,0.182787,0.227861,0.103809,0.070873,0.082847,0.079894,0.058758,0.056759,0.068712,0.100633
  ⚬ Zaragoza,0.709361,0.772604,0.741609,0.563373,0.497263,0.460476,0.537149,0.415705,0.409677,0.369155,0.380111,0.328241,0.398334,0.444271,0.46584,0.393633,0.29775,0.330484,0.335743,0.3978,0.35883,0.466851,0.405244,0.390842,0.416912,0.511295,0.5287,0.503872,0.585506,0.499692,0.510935,0.398651,0.608593,0.822388,0.961463,1.015492,0.902874,1.037559,0.76784,0.696029,0.49059,0.49049,0.515514,0.434112,0.388166,0.441012
  ⚬ No identificado,0.33496,0.285806,0.101802,0.100672,0.132281,0.187248,0.278598,0.236981,0.072894,0.016665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000567,2.837785,0,0,0.014313,0,0,0,0.165495,0.348474,1.413215,2.036445,2.164349,2.134763,2.007959,2.190371
 ● Colima,43.07477,51.636922,47.865721,47.530732,47.119522,47.626764,70.717774,58.408462,58.967087,63.022732,57.222816,55.564295,57.462815,63.189882,65.239254,72.063999,66.234505,77.768869,79.606138,87.913984,85.641303,85.943985,76.066774,83.390094,68.846392,78.791087,81.862435,82.436022,85.643636,89.132944,88.73862,95.872613,98.987386,113.577936,112.763322,119.13942,107.578631,109.539077,118.812774,131.900388,114.880176,122.727703,127.618332,114.264541,106.297732,123.523081
  ⚬ Armería,1.336965,1.367,1.205173,1.181606,1.394855,1.454733,2.349711,1.837639,1.934465,2.182458,1.699863,1.9405,1.985919,2.118178,1.941688,2.419001,2.272276,2.906368,3.464186,3.276583,3.229612,3.456457,3.056013,3.352653,2.925421,3.314742,3.439536,3.51296,3.938543,4.961554,5.214815,5.037887,5.318209,6.343697,6.428242,7.207556,6.247775,6.258825,6.823752,7.247908,5.857091,6.329311,6.430543,5.92288,5.24738,6.544188
  ⚬ Colima,17.474228,20.999111,18.640399,17.919761,17.397071,17.757299,25.729467,21.671224,21.643307,22.868942,20.665673,19.79678,19.753861,20.927833,22.566219,25.663759,21.619447,25.171238,25.193161,29.420734,27.176322,29.511292,28.247247,32.491712,24.854839,28.795841,29.760857,30.525988,32.063802,32.584188,31.602068,34.465489,37.016878,41.87758,41.358525,44.209719,36.850216,37.031231,40.693318,46.287317,40.598918,43.579335,45.830459,41.56054,37.926582,43.275848
  ⚬ Comala,0.45112,0.589241,0.516004,0.546515,0.557031,0.637226,0.913736,0.742966,0.636564,0.709595,0.73076,0.588338,0.461991,0.659362,0.605235,0.709972,0.544437,0.703604,0.627234,0.764769,0.649731,0.712741,0.627745,0.661414,0.544418,0.771748,0.892349,0.880437,0.865921,1.055894,1.343865,1.303539,1.207006,1.562118,1.571797,1.639927,1.253589,1.571667,1.497328,1.475828,0.674523,0.761595,0.53166,0.430463,0.284406,0.458088
  ⚬ Coquimatlán,0.629245,0.616333,0.539001,0.735452,0.569075,0.61871,0.863923,0.670704,0.661816,0.674718,0.571767,0.593944,0.57273,0.601179,0.546871,0.671714,0.576843,0.717494,0.598838,0.666059,0.689247,0.7236,0.627777,0.707125,0.588545,0.650675,0.668193,0.745397,0.867658,0.894998,0.991931,0.979192,1.026923,1.12455,1.225463,1.26436,1.029077,1.148998,0.90641,1.05593,0.697447,0.637253,0.628169,0.634009,0.492877,0.420822
  ⚬ Cuauhtémoc,1.489488,1.188127,1.291089,1.40602,1.482516,1.762016,2.539665,1.823774,1.830564,2.145865,1.712731,1.661273,1.687201,1.928187,1.798966,2.04782,1.858816,2.351605,2.671002,2.405369,2.412419,2.832697,2.392252,2.606664,2.343329,2.74185,2.704211,2.631267,2.915662,2.921025,2.851867,5.833868,3.869877,4.752097,4.298413,4.554305,4.685131,4.663102,5.076658,5.663649,4.421426,4.49031,4.60797,3.881302,3.741809,4.315813
  ⚬ Ixtlahuacán,0.257783,0.350582,0.346106,0.334117,0.281441,0.320013,0.542909,0.361951,0.346921,0.391688,0.374676,0.334248,0.320707,0.349482,0.41271,0.446537,0.347669,0.50416,0.567038,0.532353,0.454204,0.624533,0.496802,0.49751,0.4552,0.55484,0.622535,0.530416,0.386768,0.466884,0.329308,0.486396,0.583677,0.699264,0.904764,0.808508,0.72747,0.780562,0.681293,0.721935,0.478257,0.417078,0.408038,0.356227,0.251713,0.344411
  ⚬ Manzanillo,6.629304,11.137716,8.702117,7.361302,7.321659,7.708694,10.943124,9.463693,9.330694,10.393408,8.679969,9.257479,10.869027,12.774593,10.950308,12.085925,14.058425,15.077056,14.756682,16.307919,19.764753,14.624056,10.004892,10.917004,9.955451,10.658283,10.984802,11.053151,11.733997,11.814622,15.215064,13.275106,14.084437,15.990143,16.027356,16.084893,15.736972,15.96386,16.576563,17.760499,16.295651,16.820813,17.151105,15.635654,14.843672,17.446095
  ⚬ Minatitlán,0.583408,0.571477,0.510379,0.654598,0.610672,0.573091,0.859933,0.648997,0.717102,0.704862,0.621409,0.706941,0.741821,0.814767,0.739272,0.919747,0.789899,0.896696,0.927951,1.088595,0.919251,1.052435,0.840821,0.960375,0.768926,1.030835,1.01448,1.044558,1.182421,1.359348,1.516563,1.302912,1.465566,1.602254,1.51956,1.608322,1.495931,1.53063,1.399186,1.60466,1.071838,0.99113,1.035879,1.009672,0.983318,1.126343
  ⚬ Tecomán,9.623459,9.822987,10.099316,10.809143,10.331362,10.257078,15.803879,13.00419,13.306273,14.052423,13.692162,12.431714,12.332987,13.812502,16.026638,16.071075,13.495338,16.928747,18.168323,19.138414,16.141517,17.657005,16.12781,16.477045,13.335524,15.827868,17.017059,15.989971,15.416659,16.477713,14.908463,16.310497,16.816531,19.884922,19.484435,20.309379,17.963259,18.896812,21.039711,23.238189,19.987574,22.109864,23.223814,19.501418,17.689983,21.265632
  ⚬ Villa de Álvarez,4.566576,4.993346,6.016036,6.582064,7.173361,6.537325,10.170411,8.183128,8.55938,8.898772,8.473807,8.253079,8.736573,9.2038,9.651347,11.02845,10.671355,12.511901,12.631724,14.24217,14.204247,14.749169,13.645418,14.718593,13.07474,14.444406,14.758414,15.521877,16.272206,16.596719,14.764676,16.877726,17.598282,19.741311,19.944766,21.451993,21.589211,21.69339,24.118555,26.837761,24.633701,26.296471,27.436075,25.013488,24.524048,27.981496
  ⚬ No identificado,0.033194,0.001003,0.000103,0.000155,0.000479,0.000576,0.001016,0.000198,0,0,0,0,0,0,0,0,0,0,0,0.071019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000459,0,0,0,0.006712,0.16375,0.294542,0.334621,0.31889,0.311943,0.344346
 ● Chiapas,120.173352,143.305481,133.510406,123.495554,130.227754,151.477346,111.622915,126.354135,131.116112,138.976845,164.466183,158.671977,149.641328,148.717831,148.138289,146.538405,157.838076,165.364377,171.654913,173.418668,173.940631,217.382002,223.290055,230.352143,227.687846,286.99647,276.814984,243.246563,258.095688,263.659502,328.723363,330.614556,357.396348,460.947779,541.594902,575.588047,609.332629,772.546971,857.219534,951.611877,962.437346,1101.186694,1194.040584,1109.944379,916.640223,1100.720424
  ⚬ Acacoyagua,0,0,0,0.000021,0.000019,0,0,0.000019,0,0,0,0,0,0.000465,0,0,0,0,0.000882,0,0.009571,0.009878,0.007714,0.02125,0.026555,0.044344,0.044976,0.048181,0.112243,0.196978,0.227709,0.174128,0.239699,0.30181,0.313742,0.434558,0.497365,0.77702,0.156498,0.113081,0.029202,0.031386,0.036073,0.034647,0.022442,0.029238
  ⚬ Acala,0.276876,0.349234,0.291315,0.177885,0.243663,0.367097,0.266246,0.329307,0.32063,0.337085,0.327938,0.353907,0.329874,0.315986,0.322219,0.311348,0.349762,0.398947,0.538471,0.424255,0.425224,0.453506,0.415403,0.492941,0.501064,0.548198,0.453648,0.6448,0.4464,0.614181,1.197418,0.7233,0.703278,0.940924,1.009688,1.303659,1.130241,1.450349,1.596142,2.231207,2.04522,2.237908,2.420154,2.287086,2.260137,2.481432
  ⚬ Acapetahua,1.530508,1.974011,1.724613,1.605114,1.62759,1.921474,1.435897,1.703547,1.821133,1.850921,2.216299,2.154923,2.554823,2.674832,2.545543,2.664348,2.824858,2.883108,2.795225,2.825201,2.542939,3.142039,3.176897,3.163201,2.709049,3.107589,3.103572,2.866664,2.745138,2.912888,3.042488,3.089483,2.938589,3.605266,3.630421,3.60794,3.432473,4.442741,3.602818,3.441239,4.002873,4.507011,4.972066,4.828276,4.398062,5.45209
  ⚬ Aldama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000973,0,0.004921,0.145087,0.011225,0.048056,0.025732,0.058482,0.063787,0.09953,0.142062,0.249418,0.295244,0.446621,0.658459,0,0,0.010672,0.012379,0.00242,0.00699,0,0
  ⚬ Altamirano,0.102119,0.127617,0.106183,0.06058,0.107048,0.123649,0.080302,0.100611,0.100976,0.116425,0.140215,0.053726,0.070689,0.15065,0.152209,0.144325,0.150148,0.170882,0.195285,0.156721,0.202897,0.375765,0.235766,0.333917,0.370926,0.448263,0.874969,0.695548,0.916488,0.70725,0.256876,0.109256,0.17485,0.284231,0.279302,0.274072,0.365978,0.617413,0.008615,0.001153,0,0,0,0,0,0
  ⚬ Amatán,0.06773,0.101345,0.08145,0.081963,0.070321,0.065637,0.057373,0.058272,0.058321,0.062451,0.076537,0.069709,0.095835,0.271993,0.432885,0.533236,0.67342,0.615679,0.508031,0.442468,0.498132,0.534365,0.119662,0.036375,0.063341,0.391113,0.51575,0.516254,0.623375,0.877493,1.16313,1.011399,1.52387,1.260885,1.735525,1.430936,1.905879,2.666305,1.679526,1.529381,1.855065,2.03823,2.001575,1.875879,1.574928,1.391351
  ⚬ Amatenango de la Frontera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000695,0,0,0,0,0.011399,0.022128,0.020674,0.04549,0.090748,0.145332,0.425095,0.168658,0.341149,0.429637,0.482667,0.396458,0.504779,0.779013,1.01454,1.392802,1.466844,1.989529,0.018275,0.016137,0.016157,0.033671,0.034395,0.017146,0.000317,0.000494
  ⚬ Amatenango del Valle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002669,0.002369,0.143633,0.003391,0.007528,0.013317,0.017746,0.01169,0.023574,0.033456,0.060486,0.063829,0.169552,0.000102,0.000536,0.000466,0.00001,0.000513,0.000148,0.00051,0.000888
  ⚬ Angel Albino Corzo,1.551738,2.118555,1.879102,1.715293,1.802414,2.37641,1.888742,2.209588,2.001089,2.373251,2.889885,2.763493,2.604387,3.059493,2.945947,2.996159,3.010579,3.362728,3.539291,3.195012,3.04923,4.165709,4.677386,4.757018,4.214331,5.169431,5.010051,4.539768,4.085116,5.126231,6.683986,6.778604,6.619082,8.910223,10.04185,10.948219,8.962446,12.064791,16.298031,17.60371,17.616161,21.363893,23.926946,21.780582,16.340628,22.436614
  ⚬ Arriaga,1.699217,1.72785,2.235459,2.161274,2.509282,3.196483,2.298151,2.121844,1.889312,2.142636,2.515534,2.282371,2.063165,2.265284,2.519478,2.150981,2.254854,2.526244,2.620588,2.102084,2.08423,2.703769,2.718867,2.293869,2.200938,2.941547,2.698331,2.219838,1.97651,1.985227,2.249354,2.658963,2.081856,2.669644,2.824101,2.513543,2.661948,3.611077,5.267305,6.555665,4.464555,5.126969,7.568694,7.635555,5.738293,4.846294
  ⚬ Bejucal de Ocampo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005483,0.006533,0.013922,0.012606,0.012125,0.010178,0.052174,0.013946,0.057085,0.077166,0.079429,0.076803,0.139379,0.164754,0.26973,0.351106,0.421502,0.558066,0,0,0,0,0,0,0,0
  ⚬ Bella Vista,0,0,0,0,0.030031,0.025873,0.011307,0.018527,0.012567,0,0,0,0,0,0,0,0,0,0,0,0.010512,0.013897,0.01409,0.012955,0.007507,0.028614,0.045139,0.038696,0.083505,0.118642,0.177752,0.158211,0.166043,0.240338,0.304418,0.392631,0.44663,0.753737,0.028849,0.062188,0.079132,0.135726,0.192351,0.26648,0.22454,0.537409
  ⚬ Benemérito de las Américas,1.188225,1.51187,1.436189,1.274871,1.540961,1.823877,1.2445,1.383482,1.543076,1.551354,2.090376,1.937099,1.639399,1.369318,1.353288,1.482228,1.599717,1.463349,1.528213,1.648095,1.923501,2.343739,2.241382,2.281575,2.568084,3.341026,2.296284,1.697638,2.147429,2.108995,2.155834,2.180461,2.818565,3.407987,3.842018,3.604239,3.929171,4.687282,6.31579,7.037084,7.799311,9.074934,10.068032,8.29334,7.084092,8.568012
  ⚬ Berriozábal,0.018779,0.015476,0.018444,0.011187,0.011691,0.021426,0.021157,0.023201,0.02707,0.041543,0.015753,0.035418,0.041202,0.065469,0.049746,0.066038,0.067191,0.085389,0.182788,0.08117,0.056257,0.084779,0.075422,0.076514,0.093284,0.093945,0.100026,0.235478,0.426276,0.392491,0.150219,0.171816,0.229038,0.243273,0.244385,0.302551,0.33739,0.409521,0.206737,0.213375,0.214568,0.247848,0.28228,0.297758,0.243596,0.241644
